order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,mql_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
24267e9ef015f70b3384d69836dbc301,1,dbaee28f4ee64465838a229582d77520,ffc470761de7d0232558ba5e786e57b7,2018-03-02 17:15:39,54.9,8.72,115f08592f4c2bb29013efbbc46608fc,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-14 11:48:29,construction_tools_house_garden,online_big,,,,,reseller,,0.0,6bd23e882e4beee412426e5b7d68655c,delivered,2018-02-26 16:59:22,2018-02-26 17:15:39,2018-02-27 20:14:54,2018-03-01 22:56:37,2018-03-12 00:00:00
32f388f8cf046166d6cce5d0980f051d,1,22e5bd0a94fa88bf9fd09b2fca94afa4,ffc470761de7d0232558ba5e786e57b7,2018-02-26 19:00:35,29.9,8.72,115f08592f4c2bb29013efbbc46608fc,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-14 11:48:29,construction_tools_house_garden,online_big,,,,,reseller,,0.0,99f9444e4b8a3b3066762a7868f78a7a,delivered,2018-02-20 18:47:21,2018-02-20 19:00:35,2018-02-21 21:06:33,2018-03-01 15:05:02,2018-03-06 00:00:00
3f68045e9395c1a77fc095c052080b71,1,f6f1af8bef22ed40d530548c79bbe953,ffc470761de7d0232558ba5e786e57b7,2018-03-06 15:49:55,245.9,16.48,115f08592f4c2bb29013efbbc46608fc,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-14 11:48:29,construction_tools_house_garden,online_big,,,,,reseller,,0.0,44e1ce7c2312abc25d4aab8224ec8747,delivered,2018-02-28 15:28:14,2018-02-28 15:49:55,2018-03-02 13:12:52,2018-03-03 12:37:32,2018-03-13 00:00:00
4b4b94ef72b5f4fe86ce88a01b54e7a7,1,de9e51e0f1279f42d5b0a82642bfa78a,ffc470761de7d0232558ba5e786e57b7,2018-03-12 15:50:34,84.99,24.72,115f08592f4c2bb29013efbbc46608fc,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-14 11:48:29,construction_tools_house_garden,online_big,,,,,reseller,,0.0,ddb9c6f0cb74c12eb34320c2055fe311,delivered,2018-03-06 15:37:16,2018-03-06 15:50:34,2018-03-07 21:47:53,2018-04-06 00:06:27,2018-03-29 00:00:00
4b4b94ef72b5f4fe86ce88a01b54e7a7,2,de9e51e0f1279f42d5b0a82642bfa78a,ffc470761de7d0232558ba5e786e57b7,2018-03-12 15:50:34,84.99,24.72,115f08592f4c2bb29013efbbc46608fc,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-14 11:48:29,construction_tools_house_garden,online_big,,,,,reseller,,0.0,ddb9c6f0cb74c12eb34320c2055fe311,delivered,2018-03-06 15:37:16,2018-03-06 15:50:34,2018-03-07 21:47:53,2018-04-06 00:06:27,2018-03-29 00:00:00
86661cdf65d5e08c3dc14b073c101d68,1,460a66fcc404a3d7306d5f50fcb2d18a,ffc470761de7d0232558ba5e786e57b7,2018-03-05 03:15:45,24.9,7.78,115f08592f4c2bb29013efbbc46608fc,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-14 11:48:29,construction_tools_house_garden,online_big,,,,,reseller,,0.0,1e7b6cc033a72b59bd69c4a3f3a382c3,delivered,2018-02-24 10:35:46,2018-02-27 03:31:09,2018-02-27 19:58:39,2018-03-01 22:09:19,2018-03-12 00:00:00
9d8c6f79d9f09d4c2660103c070c823f,1,be4e205f4a7283ce05c3b9365d283adc,ffc470761de7d0232558ba5e786e57b7,2018-03-06 21:31:45,29.99,14.1,115f08592f4c2bb29013efbbc46608fc,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-14 11:48:29,construction_tools_house_garden,online_big,,,,,reseller,,0.0,e6ca84b3f0d725581756b696a0c71e00,delivered,2018-02-28 21:01:29,2018-02-28 21:40:20,2018-03-01 20:58:50,2018-03-14 18:18:37,2018-03-20 00:00:00
1b4255d9c878894e1d30af0d984c9c7f,1,dd99b3c94bf585d3a13a018e9eeed07f,d3dcf0604eabf0224fbd5948b5e02f69,2018-03-01 09:55:41,549.0,18.0,31aa9651503a33c7f28f2a6e4d46b6e0,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-02 11:22:56,music_instruments,online_medium,,,,,reseller,,0.0,7caae07d3441f77333b6e47ce323d251,delivered,2018-02-23 09:47:10,2018-02-23 09:55:41,2018-02-27 04:32:13,2018-03-12 18:58:35,2018-04-03 00:00:00
25f18499b3e850741c120ec6c11fb49a,1,f915422d1dfcaad46759f41c28790158,d3dcf0604eabf0224fbd5948b5e02f69,2018-03-08 22:28:34,179.9,15.01,31aa9651503a33c7f28f2a6e4d46b6e0,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-02 11:22:56,music_instruments,online_medium,,,,,reseller,,0.0,2c4635620ba30da704d3bdc7be49ec5b,delivered,2018-03-04 21:50:56,2018-03-04 22:28:34,2018-03-06 18:16:56,2018-03-23 11:02:20,2018-03-21 00:00:00
781b27c3e9635454e0c656d3d53e570f,1,f429bcbed72851b21f20d2daf4330bce,d3dcf0604eabf0224fbd5948b5e02f69,2018-02-21 07:27:11,349.9,9.7,31aa9651503a33c7f28f2a6e4d46b6e0,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-02 11:22:56,music_instruments,online_medium,,,,,reseller,,0.0,6e8e5adb66c2b98f336bd6e9ea453b35,delivered,2018-02-15 08:09:22,2018-02-15 08:27:11,2018-02-16 18:48:33,2018-02-19 20:13:03,2018-03-02 00:00:00
93fc25a3df1ceb609f6d18ec3ad2470e,1,dd99b3c94bf585d3a13a018e9eeed07f,d3dcf0604eabf0224fbd5948b5e02f69,2018-03-01 20:31:29,549.0,18.6,31aa9651503a33c7f28f2a6e4d46b6e0,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-02 11:22:56,music_instruments,online_medium,,,,,reseller,,0.0,70a7d9a713b9e36b8f59cf061e4060d0,delivered,2018-02-24 20:33:32,2018-02-25 21:08:02,2018-02-27 18:37:42,2018-03-27 00:25:47,2018-03-16 00:00:00
